Time,X,Y,Z
32.9079490, 0.3319164, 24.57846, -3.487858
32.9278810, 0.3122096, 24.92935, -3.587868
32.9543310, 0.2843691, 24.4959, -3.291373
32.9699150, 0.1924767, 24.5407, -3.974297
32.9874150, -0.05160942, 24.69515, -3.288952
33.0076730, 0.178412, 24.89517, -3.586072
33.0272560, 0.3486572, 24.79698, -3.391988
33.0475590, 0.2631144, 24.27452, -3.777831
33.0678240, 0.2356936, 24.41262, -3.192535
33.0874920, 0.3962035, 24.87954, -3.588474
33.1080050, 0.0833174, 24.73005, -3.193101
33.1280020, 0.2646633, 24.84679, -3.391383
33.1485970, 0.1315742, 24.24177, -3.58074
33.1685190, 0.12748, 24.81046, -3.682528
33.1887330, 0.1516987, 24.46243, -3.191929
33.2087470, -0.1546015, 24.52501, -3.57951
33.2297680, 0.09625387, 24.37486, -3.678974
33.2489600, 0.01338818, 24.42539, -3.580721
33.2691680, 0.5032898, 24.48098, -3.196128
33.2906670, 0.1539551, 24.46386, -2.996635
33.3095390, 0.2664991, 24.27667, -3.48489
33.3296700, 0.3928189, 24.87739, -3.881415
33.3496900, 0.3296599, 24.57703, -3.683152
33.3697150, 0.04306644, 24.28872, -3.970724
33.3899360, -0.05725052, 24.69157, -3.777187
33.4098320, -0.0660938, 24.47807, -3.189528
33.4300880, 0.2653709, 24.27595, -3.582537
33.4502850, 0.3106617, 24.35708, -3.974317
33.4703830, 0.5861565, 24.43045, -3.29438
33.4906130, 0.7154412, 24.46177, -3.686765
33.5107150, 0.532968, 24.34431, -3.58613
33.5306270, 0.8195606, 24.63262, -3.298559
33.5509520, 0.4181667, 24.53008, -3.293169
33.5710000, 0.1505705, 24.46172, -3.289576
33.5915290, 0.634832, 24.51373, -3.393218
33.6118130, 0.4247545, 24.74215, -4.076123
33.6319070, 0.1657644, 24.10796, -3.580155
33.6513740, 0.4501014, 24.39484, -3.487878
33.6721760, -0.01967473, 24.55991, -3.48366
33.6922390, 0.4125256, 24.5265, -3.781405
33.7124680, 0.4854208, 24.26175, -3.389645
33.7334100, 0.5277457, 24.91229, -3.785564
33.7538510, 0.6846357, 24.59772, -3.394409
33.7739760, 0.4147821, 24.52793, -3.586111
33.7943970, -0.07060668, 24.4752, -3.580116
33.8150130, -0.01083144, 24.77341, -4.07132
33.8358700, 0.31179, 24.3578, -3.87667
33.8549400, 0.1673123, 24.68023, -3.193707
33.8748580, 0.3196875, 24.36281, -3.19314
33.8952130, 0.2490497, 24.62899, -3.389606
33.9165440, 0.09851031, 24.37629, -3.48368
33.9364560, 0.1924767, 24.5407, -3.974297
33.9568230, 0.2798562, 24.49303, -3.681961
33.9763810, 0.4095607, 25.09591, -3.785545
33.9965940, 0.3319164, 24.57846, -3.487858
34.0165800, 0.3110814, 24.92863, -3.685515
34.0368000, 0.3638501, 24.44322, -3.682567
34.0565930, 0.2289243, 24.40833, -3.778417
34.0760630, 0.1639276, 24.67809, -3.486648
34.0961600, 0.1118674, 24.59266, -3.680751
34.1172120, 0.2289243, 24.40833, -3.778417
34.1391520, 0.2954688, 24.71083, -3.683738
34.1562740, 0.0620637, 24.50867, -3.679559
34.1770940, 0.2126031, 24.76136, -3.585486
34.1973230, 0.1453481, 25.02969, -3.489011
34.2176340, 0.2456651, 24.62684, -3.682547
34.2373170, 0.23795, 24.41405, -2.99724
34.2572280, 0.532968, 24.34431, -3.58613
34.2796190, 0.4813266, 24.83044, -3.491432
34.2981370, 0.4159103, 24.52865, -3.488464
34.3198270, 0.01338818, 24.42539, -3.580721
34.3374090, -0.1534733, 24.52573, -3.481863
34.3580200, 0.3425964, 24.22185, -4.169025
34.3781210, 0.03238544, 24.64533, -3.289557
34.3979620, -0.1070542, 24.60757, -3.775996
34.4180480, 0.08218917, 24.72933, -3.290748
34.4397720, 0.1802487, 24.32505, -3.679579
34.4612950, 0.0973821, 24.37558, -3.581326
34.4782290, 0.1969896, 24.54356, -3.583709
34.4988220, 0.1438012, 24.45742, -3.875459
34.5198100, 0.4036824, 24.313, -3.193745
34.5392170, 0.07500114, 24.15348, -4.165432
34.5600670, 0.04983575, 24.29301, -3.384841
34.5794200, 0.2467933, 24.62756, -3.5849
34.5998370, 0.229343, 24.97988, -3.489616
34.6204970, 0.1616712, 24.67665, -3.681942
34.6410520, -0.05273764, 24.69443, -3.386599
34.6606060, 0.1969896, 24.54356, -3.583709
34.6799510, 0.7552735, 24.33154, -3.197943
34.7005420, 0.4501014, 24.39484, -3.487878
34.7214120, 0.4433321, 24.39054, -4.07376
34.7428590, 0.447845, 24.39341, -3.683172
34.7611950, 0.2676273, 24.27738, -3.387243
34.7808790, 0.01225996, 24.42467, -3.678368
34.8015200, 0.3151746, 24.35994, -3.583728
34.8216870, 0.3307882, 24.57774, -3.585505
34.8420150, -0.118153, 24.39264, -3.383631
34.8613790, 0.1148324, 24.02325, -3.676611
34.8818220, 0.3307882, 24.57774, -3.585505
34.9016030, 0.05755083, 24.5058, -4.070148
34.9219130, -0.01967473, 24.55991, -3.48366
34.9454590, 0.1650558, 24.6788, -3.389001
34.9635830, 0.3106617, 24.35708, -3.974317
34.9829470, 0.1471858, 24.45957, -3.582518
35.0017510, 0.2345653, 24.4119, -3.290182
35.0220400, 0.5786777, 24.997, -3.689108
35.0431530, 0.2977253, 24.71227, -3.488444
35.0631760, 0.4147821, 24.52793, -3.586111
35.0838550, 0.5972562, 24.64539, -3.686745
35.1039470, 0.3493657, 24.22614, -3.583142
35.1233960, -0.04092747, 24.33853, -3.970119
35.1442010, 0.2698838, 24.27882, -3.191949
35.1650360, 0.1263518, 24.80974, -3.780175
35.1848550, 0.05980726, 24.50723, -3.874854
35.2044070, 0.2490497, 24.62899, -3.389606
35.2243380, -0.07060668, 24.4752, -3.580116
35.2455790, 0.2676273, 24.27738, -3.387243
35.2663920, 0.1129957, 24.59337, -3.583103
35.2839930, 0.2501779, 24.6297, -3.291959
35.3060960, 0.1107392, 24.59194, -3.778398
35.3254650, 0.1761556, 24.89374, -3.781366
35.3459280, 0.2003742, 24.54571, -3.290767
35.3658790, 0.3627219, 24.4425, -3.780214
35.3866800, 0.07993273, 24.7279, -3.486042
35.4060100, 0.1319929, 24.81332, -3.291939
35.4281580, -0.04276518, 24.90866, -3.876611
35.4463970, 0.09851031, 24.37629, -3.48368
35.4664100, 0.1616712, 24.67665, -3.681942
35.4861830, 0.1627994, 24.67737, -3.584295
35.5064970, 0.2977253, 24.71227, -3.488444
35.5291540, 0.1969896, 24.54356, -3.583709
35.5455040, 0.06093548, 24.50795, -3.777206
35.5663240, -0.169085, 24.30793, -3.480087
35.5867700, 0.3962035, 24.87954, -3.588474
35.6065170, 0.2479215, 24.62827, -3.487253
35.6271880, 0.3817201, 24.66245, -3.489049
35.6470310, 0.101895, 24.37844, -3.190738
35.6696300, 0.2635351, 24.84607, -3.48903
35.6867570, 0.1627994, 24.67737, -3.584295
35.7088650, 0.06319192, 24.50938, -3.581912
35.7277040, 0.3805919, 24.66174, -3.586696
35.7493970, 0.1616712, 24.67665, -3.681942
35.7693780, 0.317431, 24.36138, -3.388434
35.7896000, 0.07541987, 24.72503, -3.876631
35.8098940, 0.3163028, 24.36066, -3.486081
35.8295190, 0.3163028, 24.36066, -3.486081
35.8487740, 0.09851031, 24.37629, -3.48368
35.8697280, 0.3110814, 24.92863, -3.685515
35.8891240, 0.109611, 24.59123, -3.876045
35.9096690, 0.1936049, 24.54142, -3.87665
35.9298190, 0.2479215, 24.62827, -3.487253
35.9494790, 0.3783354, 24.66031, -3.781991
35.9691970, 0.2080902, 24.7585, -3.976074
35.9903910, 0.2612786, 24.84464, -3.684324
36.0095580, 0.4048106, 24.31371, -3.096098
36.0336510, 0.09399744, 24.37343, -3.874268
36.0499710, 0.02448791, 24.64032, -3.973087
36.0708070, -0.1170248, 24.39335, -3.285983
36.0903420, 0.1981178, 24.54428, -3.486062
36.1107780, 0.0677048, 24.51225, -3.191324
36.1308290, 0.3672348, 24.44537, -3.389625
36.1508420, 0.4623294, 24.61049, -3.782596
36.1708760, 0.03125722, 24.64462, -3.387204
36.1907970, 0.0145164, 24.42611, -3.483074
36.2115500, 0.278728, 24.49232, -3.779608
36.2316950, 0.3319164, 24.57846, -3.487858
36.2517240, 0.3330446, 24.57918, -3.390211
36.2713250, 0.1494423, 24.461, -3.387223
36.2928900, 0.2159878, 24.76351, -3.292545
36.3121550, 0.2798562, 24.49303, -3.681961
36.3330530, 0.4326521, 24.74716, -3.392594
36.3523970, 0.3140464, 24.35923, -3.681376
36.3754490, -0.01083144, 24.77341, -4.07132
36.3928020, 0.2114749, 24.76065, -3.683133
36.4129930, 0.1639276, 24.67809, -3.486648
36.4324210, 0.3805919, 24.66174, -3.586696
36.4540500, 0.1627994, 24.67737, -3.584295
36.4743880, 0.347529, 24.79626, -3.489635
36.4943700, 0.2950501, 24.13928, -3.97254
36.5124450, -0.004062127, 24.77771, -3.485437
36.5321880, 0.4976487, 24.4774, -3.684363
36.5528530, -0.1435009, 24.73995, -3.971876
36.5731420, 0.1836334, 24.3272, -3.386638
36.5942170, 0.3597569, 25.01191, -3.784354
36.6141300, 0.765245, 24.54576, -3.687956
