Time,X,Y,Z
18.1343990, -0.1375632, 43.4606, -7.639551
18.1543980, 0.2085566, 43.16824, -8.212948
18.1748140, 0.1088649, 43.13586, -7.824183
18.1947660, -0.05002436, 43.49993, -7.540235
18.2149700, -0.3268117, 43.16405, -7.835434
18.2350800, -0.06905745, 43.28482, -7.342253
18.2552250, -0.1327017, 43.45782, -7.834783
18.2753530, 0.07096495, 43.22583, -7.826408
18.2956090, -0.004833087, 43.40578, -7.830858
18.3156290, 0.009337559, 43.62367, -7.833607
18.3360130, -0.3908698, 43.56328, -7.745017
18.3557670, 0.04521969, 43.30886, -8.316713
18.3762250, 2.841651E-05, 43.403, -8.026091
18.3963840, -0.01657394, 43.1865, -7.925725
18.4161780, 0.2415941, 43.08104, -8.015491
18.4366120, 0.2202965, 43.38752, -8.118081
18.4566330, -0.1211281, 43.15691, -7.341728
18.4763330, 0.009337559, 43.62367, -7.833607
18.4967150, -0.09480272, 43.36784, -7.832558
18.5168910, 0.1730874, 43.25682, -8.312789
18.5371550, 0.2061259, 43.16963, -8.115332
18.5574930, -0.04961145, 43.2737, -8.123182
18.5773470, 0.1400499, 43.34402, -8.510246
18.5975450, -0.1209609, 43.6771, -7.739916
18.6179250, 0.2484725, 43.3031, -7.725392
18.6379240, 0.281511, 43.21591, -7.527935
18.6579530, -0.07107435, 43.05998, -7.827584
18.6784190, -0.3930529, 42.81825, -7.83216
18.6984550, -0.1397464, 42.71557, -7.726695
18.7186810, 0.01403378, 43.1007, -7.630652
18.7382580, -0.3525569, 43.24708, -8.325739
18.7587940, -0.4260904, 42.90545, -8.029617
18.7793720, -0.4901486, 43.30468, -7.9392
18.7994020, -0.3341039, 43.16822, -7.542586
18.8195440, -0.2155444, 42.89552, -7.731144
18.8396780, -0.3103755, 42.86036, -7.537612
18.8594990, -0.5519422, 43.18232, -7.548211
18.8794950, -0.2485819, 42.98272, -7.928601
18.8995330, -0.3647107, 43.25403, -7.837659
18.9198560, -0.2767589, 43.06713, -8.32129
18.9401710, 0.1682259, 43.2596, -8.117557
18.9597720, 0.1870937, 42.95452, -7.91735
18.9802460, 0.009751424, 43.39745, -8.416554
19.0005380, 0.1088649, 43.13586, -7.824183
19.0204320, 0.006741539, 43.10487, -7.337803
19.0406770, 0.1277308, 42.83078, -7.623978
19.0604210, -0.3501261, 43.24569, -8.423355
19.0808180, -0.198944, 43.11201, -7.831509
19.1015140, -0.1730315, 43.54918, -7.739392
19.1208480, 0.1278961, 43.35097, -8.022165
19.1418330, 0.215435, 43.3903, -7.922849
19.1619220, -0.1991897, 43.85844, -7.64675
19.1809520, 0.1323447, 43.57442, -7.63445
19.2010190, 0.1848282, 43.4761, -8.217922
19.2220390, 0.2484725, 43.3031, -7.725392
19.2414850, 0.291234, 43.21035, -7.918399
19.2616630, -0.07107435, 43.05998, -7.827584
19.2816160, -0.08994122, 43.36506, -8.02779
19.3019720, 0.404931, 42.94043, -7.911725
19.3223740, 0.3597398, 43.03457, -7.621102
19.3420890, -0.2178099, 43.4171, -8.031715
19.3628660, -0.2820342, 43.29614, -7.54311
19.3822510, -0.3341039, 43.16822, -7.542586
19.4031410, -0.151321, 43.01648, -8.219749
19.4232940, -0.1659055, 43.02482, -7.634052
19.4433310, -0.198944, 43.11201, -7.831509
19.4634310, -0.3292424, 43.16544, -7.737818
19.4837570, 0.06408656, 43.00378, -8.116508
19.5036530, -0.8169886, 43.06572, -7.748544
19.5234460, -0.2796035, 43.29475, -7.640727
19.5440440, -0.284465, 43.29753, -7.445494
19.5644040, -0.5373577, 43.17398, -8.133907
19.5845300, -0.02831383, 42.96723, -8.020592
19.6046680, -0.2344122, 43.20061, -7.93135
19.6247020, -0.3979144, 42.82103, -7.636928
19.6448370, -0.1965132, 43.11063, -7.929125
19.6649670, -0.02102157, 42.96306, -8.313439
19.6849240, -0.2275329, 43.42266, -7.641251
19.7056420, -0.5515293, 42.95609, -8.131158
19.7254050, -0.5018894, 43.0854, -8.034067
19.7464400, -0.6084604, 42.83096, -7.935401
19.7666310, -0.2489967, 43.20895, -7.345653
19.7859380, -0.5781004, 43.49157, -7.455569
19.8065980, -0.1016821, 43.14579, -8.122658
19.8263500, -0.4994587, 43.08401, -8.131683
19.8462340, -0.478161, 42.77753, -8.029093
19.8668720, -0.1371503, 43.23438, -8.222498
19.8865280, -0.1114051, 43.15134, -7.732193
19.9066600, -0.7484829, 42.88994, -7.451246
19.9265850, -0.0686436, 43.05859, -7.9252
19.9476650, -0.2251021, 43.42127, -7.738867
19.9676380, -0.1517348, 43.24271, -7.636802
19.9878170, 0.03063518, 43.3172, -7.731018
20.0077880, 0.0567943, 43.00795, -7.823659
20.0276170, -0.189221, 43.10646, -8.221973
20.0482820, 0.1161572, 43.13169, -8.117032
20.0676990, -0.2581396, 43.50847, -7.936324
20.0883290, -0.3720029, 43.2582, -7.544811
20.1080450, 0.0588112, 43.23278, -7.338328
20.1281290, -0.2510127, 42.9841, -7.830985
20.1489420, -0.381313, 43.03753, -7.737294
20.1688670, 0.01403378, 43.1007, -7.630652
20.1888330, -0.189221, 43.10646, -8.221973
20.2090910, -0.2962049, 43.07825, -7.540361
20.2293640, 0.1585029, 43.26516, -7.727093
20.2493520, -0.3146579, 43.1571, -8.323514
20.2693750, 0.08068796, 43.22028, -8.216873
20.2890910, -0.4143505, 43.12473, -7.93475
20.3091660, -0.01212534, 43.40995, -7.53801
20.3303870, -0.1347196, 43.23298, -8.320114
20.3501160, -0.4382442, 42.9124, -7.541537
20.3699260, -0.4210627, 43.42286, -8.623037
20.3905600, -0.3219501, 43.16127, -8.030666
20.4102230, -0.2396866, 43.42961, -7.153171
20.4304010, -0.3150718, 43.38333, -7.740568
20.4502440, -0.4994587, 43.08401, -8.131683
20.4703730, -0.06176521, 43.28065, -7.635101
20.4914850, -0.2251021, 43.42127, -7.738867
20.5119160, 0.3884959, 43.24412, -8.209548
20.5321520, 0.004723683, 42.88003, -7.823134
20.5527450, 0.09712407, 42.91658, -7.919051
20.5714880, 0.06124194, 43.23139, -7.435944
20.5916040, -0.1420118, 43.23715, -8.027266
20.6115520, 0.1513778, 43.78952, -7.832432
20.6317900, 0.1181731, 43.35653, -7.631701
20.6514570, 0.2440249, 43.07965, -8.113108
20.6720270, -0.06905745, 43.28482, -7.342253
20.6922820, 0.01889528, 43.09792, -7.825884
20.7124490, 0.002292931, 42.88142, -7.725519
20.7325860, 0.2626441, 43.52099, -7.728142
20.7534190, 0.1157424, 43.35792, -7.534085
20.7731760, -0.4784077, 43.52395, -7.844333
20.7934720, 0.03306593, 43.31581, -7.828633
20.8128760, 0.1891106, 43.17936, -7.432019
20.8329360, 0.2936648, 43.20896, -8.016016
20.8541520, -0.007263839, 43.40717, -7.733242
20.8740920, -0.03115843, 43.19484, -7.340028
20.8942500, -0.1016821, 43.14579, -8.122658
20.9147940, -0.3835775, 43.55911, -8.037865
20.9344290, -0.2392737, 43.20338, -7.736118
20.9542550, -0.02831383, 42.96723, -8.020592
20.9740000, -0.1162666, 43.15413, -7.536961
20.9944310, 0.1633644, 43.26238, -7.922324
21.0148980, -0.4001789, 43.34261, -7.9375
21.0347730, 0.1137264, 43.13308, -8.019416
21.0546340, -0.01171243, 43.18372, -8.120957
21.0749160, 0.2367326, 43.08382, -7.820259
21.0948920, 0.215435, 43.3903, -7.922849
21.1151580, 0.01848143, 43.32415, -7.242937
21.1352150, 0.08497031, 42.92353, -7.43097
21.1560070, -0.09480272, 43.36784, -7.832558
21.1764080, -0.03317533, 42.97001, -7.825359
21.1965350, 2.841651E-05, 43.403, -8.026091
21.2157710, 0.1609336, 43.26377, -7.824708
21.2369290, 0.2747979, 43.51404, -8.216222
21.2563990, -0.3341039, 43.16822, -7.542586
21.2770990, -0.05933446, 43.27926, -7.732718
21.2964030, -0.009694591, 43.40857, -7.635626
21.3168870, -0.2702934, 43.51542, -7.448244
21.3375330, -0.2771727, 43.29336, -7.738343
21.3567630, 0.1915413, 43.17797, -7.529635
21.3768900, -0.198944, 43.11201, -7.831509
21.3970450, -0.2630011, 43.51125, -7.741092
21.4171980, -0.1726186, 43.32296, -8.322339
21.4373900, -0.02629694, 43.19206, -7.535261
21.4576310, -0.3195194, 43.15989, -8.128283
21.4781320, -0.2630011, 43.51125, -7.741092
21.5000990, 0.1206039, 43.35514, -7.729317
21.5182780, 0.03549668, 43.31442, -7.92625
21.5386790, 0.03549668, 43.31442, -7.92625
21.5588510, 0.2174528, 43.61513, -7.437518
21.5790540, 0.0733957, 43.22445, -7.924025
21.5987480, -0.01414318, 43.18511, -8.023341
21.6188090, -0.2323944, 43.42544, -7.446019
21.6386830, 0.1657951, 43.26099, -8.01994
21.6593570, 0.1206039, 43.35514, -7.729317
21.6795280, -0.02588308, 42.96584, -8.118208
21.6990460, -0.1468733, 43.23993, -7.832034
21.7190350, -0.08507971, 43.36229, -8.223022
21.7396860, 0.1988336, 43.1738, -7.822484
21.7588630, -0.2013747, 43.1134, -7.733893
21.7792310, -0.09966423, 43.37062, -7.637326
21.7992310, -0.130271, 43.45643, -7.932399
21.8194080, 0.04480582, 43.53508, -7.733767
21.8401380, -0.01900469, 43.18789, -7.828109
21.8597130, 0.04035819, 43.31164, -8.121482
21.8797720, 0.04278894, 43.31025, -8.219098
21.8999920, 0.1112957, 43.13447, -7.9218
21.9209820, -0.5397884, 43.17537, -8.036291
21.9413550, 0.1516254, 43.04311, -8.017191
21.9603730, -0.0287277, 43.19345, -7.437644
