Date,Longitude,Latitude
11/12/2020 00:43:43,-46.6515662,-23.571206
11/12/2020 00:43:53,-46.6515593,-23.5712188
11/12/2020 00:44:03,-46.651562,-23.5712145
11/12/2020 00:44:13,-46.6515649,-23.5712016
11/12/2020 00:44:23,-46.6515668,-23.5711985
11/12/2020 00:44:33,-46.651557,-23.571221
11/12/2020 00:44:43,-46.6515654,-23.5712085
11/12/2020 00:44:53,-46.6515657,-23.5712039
11/12/2020 00:45:03,-46.6515662,-23.5712033
11/12/2020 00:45:13,-46.6515636,-23.571203
11/12/2020 00:45:23,-46.6515688,-23.5712002
11/12/2020 00:45:33,-46.6515684,-23.5711985
11/12/2020 00:45:43,-46.6515659,-23.5711987
11/12/2020 00:45:53,-46.6515644,-23.5712016
11/12/2020 00:46:03,-46.6515663,-23.5711974
11/12/2020 00:46:13,-46.6515687,-23.5712038
11/12/2020 00:46:23,-46.6515671,-23.5712057
11/12/2020 00:46:33,-46.651567,-23.5712044
11/12/2020 00:46:43,-46.6515624,-23.5712099
11/12/2020 00:46:53,-46.6515667,-23.5712019
11/12/2020 00:47:03,-46.6515586,-23.5712166
11/12/2020 00:47:13,-46.6515685,-23.5711994
11/12/2020 00:47:23,-46.6515662,-23.5711938
11/12/2020 00:47:33,-46.6515543,-23.5712054
11/12/2020 00:47:43,-46.6515521,-23.5712094
11/12/2020 00:47:52,-46.65156428,-23.57120333
11/12/2020 00:47:55,-46.65156387,-23.5712035
11/12/2020 00:47:59,-46.65156387,-23.5712035
11/12/2020 00:48:03,-46.6515626,-23.5711973
11/12/2020 00:48:14,-46.65156377,-23.57120306
11/12/2020 00:48:15,-46.6515686,-23.5711997
11/12/2020 00:48:18,-46.65156408,-23.57120284
11/12/2020 00:48:25,-46.6515735,-23.5711881
11/12/2020 00:48:35,-46.6515751,-23.5711858
11/12/2020 00:48:45,-46.6515691,-23.5712041
11/12/2020 00:48:55,-46.6515723,-23.5711964
11/12/2020 00:49:05,-46.6515683,-23.5711917
11/12/2020 00:49:15,-46.6515694,-23.5711867
11/12/2020 00:49:25,-46.651566,-23.5712009
11/12/2020 00:49:35,-46.6515662,-23.5711987
11/12/2020 00:49:45,-46.6515714,-23.5712053
11/12/2020 00:49:55,-46.6515747,-23.5711899
11/12/2020 00:50:05,-46.6515683,-23.5712036
11/12/2020 00:50:15,-46.6515666,-23.5712041
11/12/2020 00:50:25,-46.6515713,-23.5711971
11/12/2020 00:50:35,-46.6515656,-23.5712018
11/12/2020 00:50:45,-46.651571,-23.5711974
11/12/2020 00:50:55,-46.6515692,-23.5712008
11/12/2020 00:51:05,-46.6515596,-23.5712198
11/12/2020 00:51:15,-46.651557,-23.5711954
11/12/2020 00:51:25,-46.6515583,-23.571199
11/12/2020 00:51:35,-46.6515622,-23.5711911
11/12/2020 00:51:45,-46.651562,-23.5711926
11/12/2020 00:51:55,-46.6515589,-23.571192
11/12/2020 00:52:05,-46.6515678,-23.5711966
11/12/2020 00:52:15,-46.6515618,-23.5712097
11/12/2020 00:52:25,-46.6515476,-23.5712084
11/12/2020 00:52:35,-46.6515576,-23.5711953
11/12/2020 00:52:45,-46.6515606,-23.5711946
11/12/2020 00:52:55,-46.6515656,-23.5711913
11/12/2020 00:53:05,-46.6515646,-23.571193
11/12/2020 00:53:15,-46.6515677,-23.5711906
11/12/2020 00:53:25,-46.6515629,-23.5711906
11/12/2020 00:53:35,-46.6515745,-23.5712091
11/12/2020 00:53:45,-46.6515626,-23.5711991
11/12/2020 00:53:55,-46.651564,-23.5712005
11/12/2020 00:54:05,-46.6515538,-23.5712075
11/12/2020 00:54:15,-46.6515604,-23.5711962
11/12/2020 00:54:26,-46.6515693,-23.5712063
11/12/2020 00:54:35,-46.6515666,-23.5712028
11/12/2020 00:54:45,-46.651568,-23.5712009
11/12/2020 00:54:55,-46.651569,-23.5712025
11/12/2020 00:55:05,-46.6515721,-23.5712071
11/12/2020 00:55:15,-46.6515696,-23.5712046
11/12/2020 00:55:25,-46.6515677,-23.5711995
11/12/2020 00:55:35,-46.6515696,-23.5711905
11/12/2020 00:55:46,-46.6515651,-23.5711838
11/12/2020 00:55:55,-46.6515659,-23.5711866
11/12/2020 00:56:05,-46.6515669,-23.5711897
11/12/2020 00:56:15,-46.6515618,-23.571198
11/12/2020 00:56:25,-46.6515599,-23.5711899
11/12/2020 00:56:35,-46.6515519,-23.5711898
11/12/2020 00:56:45,-46.6515572,-23.571185
11/12/2020 00:56:55,-46.651567,-23.5711943
11/12/2020 00:57:05,-46.6515721,-23.571191
11/12/2020 00:57:15,-46.6515719,-23.5711898
11/12/2020 00:57:25,-46.651568,-23.5711945
11/12/2020 00:57:35,-46.65157,-23.5711956
11/12/2020 00:57:45,-46.6515691,-23.5711935
11/12/2020 00:57:55,-46.6515695,-23.5711936
11/12/2020 00:58:05,-46.6515711,-23.5711875
11/12/2020 00:58:15,-46.651572,-23.571188
11/12/2020 00:58:25,-46.6515731,-23.5711855
11/12/2020 00:58:35,-46.6515716,-23.5711883
11/12/2020 00:58:45,-46.6515757,-23.5711911
11/12/2020 00:58:55,-46.6515758,-23.5711938
11/12/2020 00:59:05,-46.6515757,-23.5711955
11/12/2020 00:59:15,-46.6515731,-23.5711952
11/12/2020 00:59:25,-46.651571,-23.5711945
11/12/2020 00:59:35,-46.6515671,-23.5711924
11/12/2020 00:59:45,-46.6515688,-23.5711921
11/12/2020 00:59:55,-46.6515699,-23.5711838
11/12/2020 01:00:05,-46.6515674,-23.5711847
11/12/2020 01:00:15,-46.6515685,-23.5711827
11/12/2020 01:00:20,-46.6515664,-23.57119688
11/12/2020 01:00:25,-46.6515703,-23.5711826
11/12/2020 01:00:27,-46.65156645,-23.5711967
11/12/2020 01:00:30,-46.65156645,-23.5711967
11/12/2020 01:00:34,-46.65156645,-23.5711967
11/12/2020 01:00:35,-46.6515663,-23.5711828
11/12/2020 01:00:37,-46.65156645,-23.57119654
11/12/2020 01:00:42,-46.65156645,-23.57119654
11/12/2020 01:00:47,-46.65156645,-23.57119654
11/12/2020 01:00:48,-46.6515635,-23.5711971
11/12/2020 01:01:08,-46.6515645,-23.5711884
11/12/2020 01:01:24,-46.6515621,-23.571188
11/12/2020 01:01:26,-46.65156635,-23.57119637
11/12/2020 01:01:28,-46.65156635,-23.57119637
11/12/2020 01:01:35,-46.6515612,-23.5711869
11/12/2020 01:01:45,-46.6515617,-23.5711861
11/12/2020 01:01:55,-46.6515633,-23.5711875
11/12/2020 01:02:05,-46.6515644,-23.5711884
11/12/2020 01:02:15,-46.6515666,-23.5711886
11/12/2020 01:02:25,-46.6515627,-23.571188
11/12/2020 01:02:35,-46.6515623,-23.5711831
11/12/2020 01:02:45,-46.6515604,-23.5711865
11/12/2020 01:02:55,-46.6515611,-23.571189
11/12/2020 01:03:05,-46.6515695,-23.5711924
11/12/2020 01:03:15,-46.6515654,-23.5711918
11/12/2020 01:03:19,-46.65156602,-23.57119539
11/12/2020 01:03:25,-46.6515648,-23.571192
11/12/2020 01:03:41,-46.6515552,-23.5711905
11/12/2020 01:03:51,-46.6515579,-23.5711866
11/12/2020 01:04:02,-46.6515599,-23.5711851
11/12/2020 01:04:11,-46.6515607,-23.5711884
11/12/2020 01:04:21,-46.6515618,-23.5712046
11/12/2020 01:04:31,-46.651567,-23.5711997
11/12/2020 01:04:41,-46.6515709,-23.5711954
11/12/2020 01:04:51,-46.6515713,-23.5711992
11/12/2020 01:05:01,-46.6515769,-23.571188
11/12/2020 01:05:11,-46.6515789,-23.5711905
11/12/2020 01:05:21,-46.6515771,-23.5711938
11/12/2020 01:05:31,-46.6515767,-23.5711928
11/12/2020 01:05:41,-46.6515752,-23.5711948
11/12/2020 01:05:51,-46.6515696,-23.5712045
11/12/2020 01:06:01,-46.6515701,-23.5712079
11/12/2020 01:06:11,-46.6515705,-23.5712041
11/12/2020 01:06:21,-46.6515708,-23.5712061
11/12/2020 01:06:31,-46.6515709,-23.5712075
11/12/2020 01:06:41,-46.6515723,-23.5712088
11/12/2020 01:06:51,-46.6515729,-23.5712077
11/12/2020 01:07:01,-46.6515671,-23.5712138
11/12/2020 01:07:11,-46.6515762,-23.5712041
11/12/2020 01:07:21,-46.6515773,-23.5711873
11/12/2020 01:07:31,-46.6515647,-23.5711916
11/12/2020 01:07:41,-46.6515665,-23.5711919
11/12/2020 01:07:46,-46.6515665,-23.57119561
11/12/2020 01:07:51,-46.6515481,-23.5712153
11/12/2020 01:08:07,-46.6515616,-23.5711943
11/12/2020 01:08:17,-46.6515612,-23.5711961
11/12/2020 01:08:27,-46.6515605,-23.5711958
11/12/2020 01:08:37,-46.6515635,-23.5711927
11/12/2020 01:08:47,-46.6515652,-23.5711932
11/12/2020 01:08:57,-46.6515722,-23.5711987
11/12/2020 01:09:07,-46.6515695,-23.5712016
11/12/2020 01:09:17,-46.6515733,-23.5711882
11/12/2020 01:09:27,-46.6515635,-23.5711901
11/12/2020 01:09:37,-46.6515644,-23.5712008
11/12/2020 01:09:47,-46.6515644,-23.5711952
11/12/2020 01:09:57,-46.6515646,-23.5711934
11/12/2020 01:10:07,-46.6515639,-23.5712104
11/12/2020 01:10:17,-46.6515563,-23.5711953
11/12/2020 01:10:27,-46.6515676,-23.5711897
11/12/2020 01:10:37,-46.6515592,-23.5712193
11/12/2020 01:10:47,-46.6515607,-23.5712172
11/12/2020 01:10:57,-46.6515728,-23.5712
11/12/2020 01:11:07,-46.6515674,-23.571216
11/12/2020 01:11:17,-46.6515599,-23.571226
11/12/2020 01:11:27,-46.6515649,-23.5712187
11/12/2020 01:11:37,-46.6515568,-23.5712099
11/12/2020 01:11:47,-46.6515554,-23.5712061
11/12/2020 01:11:57,-46.651562,-23.5712173
11/12/2020 01:12:07,-46.651563,-23.5712164
11/12/2020 01:12:17,-46.6515624,-23.5712059
11/12/2020 01:12:27,-46.6515648,-23.5712048
11/12/2020 01:12:37,-46.6515679,-23.5712108
11/12/2020 01:12:47,-46.6515708,-23.5712045
11/12/2020 01:12:57,-46.651551,-23.5712034
11/12/2020 01:13:07,-46.6515607,-23.5712045
11/12/2020 01:13:17,-46.6515647,-23.5712098
11/12/2020 01:13:27,-46.6515624,-23.5711987
11/12/2020 01:13:37,-46.6515583,-23.5712207
11/12/2020 01:13:47,-46.651562,-23.5712092
11/12/2020 01:13:57,-46.6515473,-23.5712171
11/12/2020 01:14:07,-46.6515519,-23.5712108
11/12/2020 01:14:17,-46.6515508,-23.5712116
11/12/2020 01:14:27,-46.651548,-23.5712155
11/12/2020 01:14:37,-46.6515568,-23.5712159
11/12/2020 01:14:47,-46.6515542,-23.5712177
11/12/2020 01:14:57,-46.6515457,-23.5712099
11/12/2020 01:15:07,-46.6515454,-23.5712073
11/12/2020 01:15:17,-46.6515437,-23.571205
11/12/2020 01:15:23,-46.65156495,-23.57119816
11/12/2020 01:15:27,-46.6515441,-23.5712088
11/12/2020 01:15:30,-46.65156482,-23.57119823
11/12/2020 01:15:34,-46.65156483,-23.57119822
11/12/2020 01:15:38,-46.65156482,-23.57119823
11/12/2020 01:15:39,-46.6515499,-23.5712035
11/12/2020 01:15:41,-46.65156474,-23.57119826
11/12/2020 01:15:44,-46.65156474,-23.57119826
11/12/2020 01:15:49,-46.65156474,-23.57119826
11/12/2020 01:15:51,-46.6515582,-23.5711989
11/12/2020 01:15:55,-46.6515647,-23.57119826
11/12/2020 01:16:02,-46.6515504,-23.5712062
11/12/2020 01:16:12,-46.6515592,-23.5711945
11/12/2020 01:16:22,-46.6515674,-23.5711982
11/12/2020 01:16:32,-46.6515661,-23.5712012
11/12/2020 01:16:42,-46.6515671,-23.5711989
11/12/2020 01:16:52,-46.6515572,-23.5712088
11/12/2020 01:17:02,-46.6515608,-23.5712191
11/12/2020 01:17:12,-46.6515641,-23.5712203
11/12/2020 01:17:22,-46.651551,-23.5712096
11/12/2020 01:17:32,-46.6515449,-23.5712116
11/12/2020 01:17:42,-46.6515504,-23.571213
11/12/2020 01:17:52,-46.6515567,-23.5712223
11/12/2020 01:18:02,-46.6515565,-23.5712229
11/12/2020 01:18:12,-46.6515516,-23.5712217
11/12/2020 01:18:22,-46.6515526,-23.5712224
11/12/2020 01:18:32,-46.6515523,-23.5712179
11/12/2020 01:18:42,-46.6515526,-23.5712155
11/12/2020 01:18:52,-46.6515524,-23.5712123
11/12/2020 01:19:02,-46.6515646,-23.5712021
11/12/2020 01:19:12,-46.6515575,-23.5711935
11/12/2020 01:19:17,-46.65156393,-23.5711994
11/12/2020 01:19:24,-46.6515508,-23.5712031
11/12/2020 01:19:34,-46.651545,-23.5712031
11/12/2020 01:19:44,-46.651545,-23.5712047
11/12/2020 01:19:54,-46.6515499,-23.5712063
11/12/2020 01:20:04,-46.6515539,-23.5712041
11/12/2020 01:20:14,-46.6515598,-23.5712007
11/12/2020 01:20:24,-46.6515614,-23.5711995
11/12/2020 01:20:34,-46.6515628,-23.5712042
11/12/2020 01:20:45,-46.6515597,-23.5712056
11/12/2020 01:20:54,-46.6515571,-23.5712091
11/12/2020 01:21:04,-46.651542,-23.5712251
11/12/2020 01:21:14,-46.6515423,-23.5712257
11/12/2020 01:21:24,-46.6515553,-23.5712182
11/12/2020 01:21:34,-46.6515607,-23.5712268
11/12/2020 01:21:44,-46.6515635,-23.5712194
11/12/2020 01:21:54,-46.6515668,-23.5712149
11/12/2020 01:22:04,-46.6515677,-23.5712119
11/12/2020 01:22:14,-46.6515619,-23.5712267
11/12/2020 01:22:17,-46.65156319,-23.57120041
11/12/2020 01:22:24,-46.6515682,-23.5712129
11/12/2020 01:22:34,-46.6515666,-23.5712108
11/12/2020 01:22:43,-46.65156323,-23.57120053
11/12/2020 01:22:44,-46.6515723,-23.5712158
11/12/2020 01:22:46,-46.65156328,-23.57120061
11/12/2020 01:22:48,-46.65156328,-23.57120061
11/12/2020 01:22:55,-46.6515644,-23.5712245
11/12/2020 01:23:05,-46.6515652,-23.5712223
11/12/2020 01:23:12,-46.65156328,-23.5712008
11/12/2020 01:23:15,-46.6515655,-23.5712264
11/12/2020 01:23:17,-46.6515633,-23.57120093
11/12/2020 01:23:19,-46.6515633,-23.57120093
11/12/2020 01:23:21,-46.65156329,-23.57120093
11/12/2020 01:23:23,-46.65156329,-23.57120093
11/12/2020 01:23:24,-46.6515579,-23.5712316
11/12/2020 01:23:26,-46.65156327,-23.57120106
11/12/2020 01:23:29,-46.65156327,-23.57120106
11/12/2020 01:23:34,-46.65156327,-23.57120106
11/12/2020 01:23:35,-46.6515548,-23.5712291
11/12/2020 01:23:41,-46.65156323,-23.57120118
11/12/2020 01:23:50,-46.65156323,-23.57120118
11/12/2020 01:23:51,-46.6515571,-23.5712279
11/12/2020 01:23:51,-46.6515573,-23.5712262
11/12/2020 01:23:54,-46.6515632,-23.57120129
11/12/2020 01:23:59,-46.6515632,-23.5712013
11/12/2020 01:24:00,-46.6515554,-23.5712312
11/12/2020 01:24:16,-46.6515489,-23.5712344
11/12/2020 01:24:26,-46.6515457,-23.5712268
11/12/2020 01:24:36,-46.6515501,-23.5712269
11/12/2020 01:24:45,-46.65156297,-23.57120179
11/12/2020 01:24:46,-46.6515524,-23.5712241
11/12/2020 01:24:49,-46.65156293,-23.57120188
11/12/2020 01:24:52,-46.65156293,-23.57120188
11/12/2020 01:24:59,-46.6515537,-23.5712259
11/12/2020 01:25:09,-46.6515523,-23.5712225
11/12/2020 01:25:13,-46.65156283,-23.57120207
11/12/2020 01:25:19,-46.6515487,-23.5712202
11/12/2020 01:25:29,-46.65156277,-23.57120215
11/12/2020 01:25:30,-46.6515488,-23.5712195
11/12/2020 01:25:33,-46.65156271,-23.57120223
11/12/2020 01:25:37,-46.65156271,-23.57120223
11/12/2020 01:25:44,-46.6515444,-23.5712177
11/12/2020 01:25:54,-46.651548,-23.5712321
11/12/2020 01:26:04,-46.6515433,-23.5712196
11/12/2020 01:26:14,-46.651562,-23.5712079
11/12/2020 01:26:19,-46.6515625,-23.5712025
11/12/2020 01:26:24,-46.6515634,-23.5712153
11/12/2020 01:26:35,-46.65156249,-23.57120255
11/12/2020 01:26:36,-46.6515588,-23.5712202
11/12/2020 01:26:39,-46.65156248,-23.57120261
11/12/2020 01:26:43,-46.65156248,-23.57120261
11/12/2020 01:26:49,-46.65156248,-23.57120261
11/12/2020 01:27:00,-46.6515465,-23.5712237
11/12/2020 01:27:10,-46.6515475,-23.5712302
11/12/2020 01:27:20,-46.6515429,-23.5712366
11/12/2020 01:27:30,-46.6515443,-23.5712395
11/12/2020 01:27:40,-46.6515542,-23.5712295
11/12/2020 01:27:50,-46.6515557,-23.5712284
11/12/2020 01:27:53,-46.6515621,-23.57120333
11/12/2020 01:27:57,-46.6515621,-23.57120333
11/12/2020 01:28:00,-46.6515575,-23.571233
11/12/2020 01:28:04,-46.65156208,-23.57120346
11/12/2020 01:28:10,-46.65156208,-23.57120346
11/12/2020 01:28:11,-46.6515565,-23.5712279
11/12/2020 01:28:11,-46.651529,-23.5712104
11/12/2020 01:28:15,-46.65156203,-23.57120357
11/12/2020 01:28:20,-46.65156203,-23.57120357
11/12/2020 01:28:21,-46.6515508,-23.5712332
11/12/2020 01:28:37,-46.6515486,-23.5712277
11/12/2020 01:28:47,-46.6515395,-23.5712151
11/12/2020 01:28:57,-46.6515457,-23.571212
11/12/2020 01:29:07,-46.6515459,-23.5712145
11/12/2020 01:29:17,-46.6515462,-23.5712104
11/12/2020 01:29:27,-46.6515597,-23.5712161
11/12/2020 01:29:37,-46.6515578,-23.5712188
11/12/2020 01:29:47,-46.6515536,-23.5711978
11/12/2020 01:29:52,-46.65156162,-23.57120399
11/12/2020 01:29:57,-46.6515544,-23.5711963
11/12/2020 01:30:01,-46.65156159,-23.57120397
11/12/2020 01:30:06,-46.65156159,-23.57120397
11/12/2020 01:30:08,-46.6515484,-23.5712047
11/12/2020 01:30:12,-46.65156153,-23.57120398
11/12/2020 01:30:17,-46.65156153,-23.57120398
11/12/2020 01:30:18,-46.6515517,-23.571203
11/12/2020 01:30:22,-46.65156149,-23.57120397
11/12/2020 01:30:27,-46.65156149,-23.57120398
11/12/2020 01:30:28,-46.6515686,-23.5712152
11/12/2020 01:30:32,-46.65156151,-23.57120402
11/12/2020 01:30:37,-46.65156151,-23.57120402
11/12/2020 01:30:38,-46.6515705,-23.5712186
11/12/2020 01:30:42,-46.65156155,-23.57120407
11/12/2020 01:30:47,-46.65156155,-23.57120407
11/12/2020 01:30:48,-46.6515649,-23.5712234
11/12/2020 01:30:52,-46.65156156,-23.57120414
11/12/2020 01:30:57,-46.65156156,-23.57120414
11/12/2020 01:30:58,-46.6515743,-23.5712093
11/12/2020 01:31:03,-46.6515616,-23.57120416
11/12/2020 01:31:08,-46.6515616,-23.57120416
11/12/2020 01:31:09,-46.6515722,-23.5712119
11/12/2020 01:31:14,-46.65156164,-23.57120419
11/12/2020 01:31:23,-46.65156164,-23.57120418
11/12/2020 01:31:24,-46.6515719,-23.5712097
11/12/2020 01:31:29,-46.65156168,-23.5712042
11/12/2020 01:31:40,-46.6515673,-23.5712129
11/12/2020 01:31:50,-46.6515393,-23.5712162
11/12/2020 01:32:00,-46.6515432,-23.5712122
11/12/2020 01:32:10,-46.6515461,-23.5712106
11/12/2020 01:32:20,-46.6515422,-23.5712124
11/12/2020 01:32:30,-46.6515414,-23.5712134
11/12/2020 01:32:40,-46.6515412,-23.571205
11/12/2020 01:32:50,-46.6515431,-23.5712059
11/12/2020 01:33:00,-46.6515455,-23.5712049
11/12/2020 01:33:10,-46.6515415,-23.5712047
11/12/2020 01:33:20,-46.6515432,-23.5712015
11/12/2020 01:33:30,-46.6515452,-23.5712014
11/12/2020 01:33:40,-46.6515437,-23.5712008
11/12/2020 01:33:50,-46.6515478,-23.5712008
11/12/2020 01:34:00,-46.6515459,-23.5712034
11/12/2020 01:34:50,-46.6515482,-23.5712039
11/12/2020 01:34:59,-46.6515608,-23.571192
11/12/2020 01:35:09,-46.6515607,-23.5712072
11/12/2020 01:35:20,-46.6515475,-23.5712048
11/12/2020 01:35:29,-46.6515498,-23.5711969
11/12/2020 01:35:39,-46.6515536,-23.5711969
11/12/2020 01:35:49,-46.6515598,-23.5712013
11/12/2020 01:36:00,-46.6515658,-23.5711936
11/12/2020 01:36:09,-46.6515651,-23.5711979
11/12/2020 01:36:19,-46.651571,-23.5711988
11/12/2020 01:39:12,-46.6515286,-23.571229
11/12/2020 01:39:22,-46.6515383,-23.5712239
11/12/2020 01:39:32,-46.6515535,-23.5712215
11/12/2020 01:40:00,-46.651542,-23.5712082
11/12/2020 01:40:10,-46.6515433,-23.5712116
11/12/2020 01:40:20,-46.6515415,-23.5712099
11/12/2020 01:40:30,-46.6515443,-23.5712092
11/12/2020 01:40:40,-46.6515547,-23.5712017
11/12/2020 01:40:50,-46.6515548,-23.5712114
11/12/2020 01:41:00,-46.6515567,-23.5712058
11/12/2020 01:41:10,-46.6515568,-23.571208
11/12/2020 01:41:20,-46.6515544,-23.5712113
11/12/2020 01:41:30,-46.651555,-23.5712161
11/12/2020 01:45:01,-46,6513689,-23.5710786
11/12/2020 01:45:19,-46,6514669,-23.571175
11/12/2020 01:47:11,-46.6515379,-23.5712129
11/12/2020 01:47:21,-46.6515477,-23.5712032
11/12/2020 01:47:31,-46.6515483,-23.5712053
11/12/2020 01:47:41,-46.6515489,-23.5712092
11/12/2020 01:47:51,-46.6515631,-23.5712215
11/12/2020 01:48:01,-46.6515573,-23.5712259
11/12/2020 01:48:11,-46.651559,-23.5712241
11/12/2020 01:48:21,-46.6515556,-23.5712163
11/12/2020 01:48:31,-46.6515606,-23.571216
11/12/2020 01:48:41,-46.6515644,-23.5712161
11/12/2020 01:52:59,-46.6515567,-23.5712186
11/12/2020 01:53:14,-46.6515575,-23.5712204
11/12/2020 01:53:29,-46.6515554,-23.5712195
11/12/2020 01:53:45,-46.651557,-23.5712158
11/12/2020 01:53:55,-46.6515624,-23.5712107
11/12/2020 01:54:05,-46.6515605,-23.5711952
11/12/2020 01:54:15,-46.6515607,-23.5712171
11/12/2020 01:54:25,-46.6515542,-23.5712064
11/12/2020 01:54:35,-46.651553,-23.5712186
11/12/2020 01:54:40,-46.6515016,-23.57117479
11/12/2020 02:05:19,-46.6515491,-23.5712372
11/12/2020 02:05:29,-46.6515476,-23.5712379
11/12/2020 02:05:39,-46.6515473,-23.571233
11/12/2020 02:05:49,-46.6515525,-23.5712281
11/12/2020 02:05:59,-46.651556,-23.5712286
11/12/2020 02:06:03,-46.65159068,-23.57124741
11/12/2020 02:06:04,-46.65158965,-23.57125379
11/12/2020 02:06:05,-46.65156621,-23.57127123
11/12/2020 02:06:06,-46.65153869,-23.57128981
11/12/2020 02:06:07,-46.65151233,-23.57130415
